npc_index,name,record_id,record_tag,event_ref_count,event_ref_offset,position_offset,x,y,z,confidence,raw_x,raw_y,raw_z,raw_values
729,???,4827,261,1,39312,39364,78.55,78.56,78.57,25,7855,7856,7857,7855 7857 7856 215 771825664 1853882424 2147483632 -258375679
733,Achtelle,4831,261,1,34320,34368,0.03,77.52,77.51,70,3,7752,7751,3 7751 7752 304 1107369984 -4066 895 16977922
734,Treasure Coffer,4833,261,1,123988,124020,80.57,0.86,0.01,65,8057,86,1,8057 1 86 768 16977922 51380992 268697602 83886851
757,Stone Monument,4871,261,1,2812,2844,76.74,76.76,76.75,65,7674,7676,7675,7674 7675 7676 27 -2147465216 -2147399645 -2147334109 -2147268573
758,"Arlayse, R.K.",4872,261,28,2888,3052,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
759,"Aged Stone, L.C.",4873,261,28,10960,11124,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
760,"Ihli Llamhya, M.",4874,261,28,19032,19196,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
765,"Waldo, C.A.",4879,261,1,27104,27124,1.23,0.04,70.97,30,123,4,7097,123 7097 4 0 7110 1 7111 2
768,Cavernous Maw,4882,261,2,32732,32808,28.43,0.02,70.91,65,2843,2,7091,2843 7091 2 866 1208033280 52658176 -2147414014 58720804
769,Allied Ensign,4883,261,1,39596,39664,0.11,5.12,6.4,25,11,512,640,11 640 512 670 671 672 7659 7660
770,Ramblix,4884,261,2,33692,33816,76.82,0.6,2.0,70,7682,60,200,7682 200 60 485 1107369984 -266469342 1249902591 2147483632
772,Logging Point,4887,261,1,32564,32608,71.71,71.75,71.73,45,7171,7175,7173,7171 7173 7175 105 -261209600 8388607 -1009280 151224319
783,Gate Sentry,4899,261,1,56024,56132,76.52,76.53,0.11,50,7652,7653,11,7652 11 7653 302 1107369984 595591197 2162720 54657312
787,Allied Commissar,4903,261,208,56452,56592,0.82,-336.46,667.52,105,82,-33646,66752,82 66752 -33646 573 83 -192613 -281066 -40000
797,Royal Provisione,4913,261,1,78752,78780,0.02,71.49,72.24,30,2,7149,7224,2 7224 7149 8 7226 255 3 4
798,Royal Provisione,4914,261,1,82544,82572,0.02,71.49,72.24,30,2,7149,7224,2 7224 7149 8 7226 255 3 4
799,Royal Provisione,4915,261,1,86336,86364,0.02,71.49,72.24,30,2,7149,7224,2 7224 7149 8 7226 255 3 4
811,Lilisette,4930,261,788,117295,117467,-2.56,0.0,10.23,70,-256,0,1023,-256 1023 0 256 32768 23296 570425344 -134205696
814,Tanja,4933,261,123,90431,90587,51.2,230.4,153.6,50,5120,23040,15360,5120 15360 23040 3840 56053248 49743360 -12763136 222463
816,Judith,4935,261,109,90451,90587,51.2,230.4,153.6,50,5120,23040,15360,5120 15360 23040 3840 56053248 49743360 -12763136 222463
819,Mayakov,4938,261,32,119248,119360,-592.03,0.6,21.73,70,-59203,60,2173,-59203 2173 60 27 42 149509 199554 -59499
829,Shredded Label,4948,261,1,121700,121724,80.51,0.0,0.01,50,8051,0,1,8051 1 0 48 4735488 19145600 58720896 140672
830,Watchful Pixie,4949,261,1,121788,121896,0.1,80.22,80.21,45,10,8022,8021,10 8021 8022 999 201 8023 101 202
831,Jubilant Pixie,4950,261,1,123108,123156,0.1,185.05,80.32,65,10,18505,8032,10 8032 18505 2 18764 3 18870 4
833,Lehko Habhoka,4952,261,51,131888,131952,14.42,0.9,14.43,70,1442,90,1443,1442 1443 90 118 2228224 -524241 -127107073 8388607
836,Planar Rift,4955,261,1,133112,133180,81.26,0.02,0.01,45,8126,2,1,8126 1 2 1539 8127 8128 8129 8130
837,Planar Rift,4956,261,1,151932,152000,0.04,0.02,81.26,45,4,2,8126,4 8126 2 1539 8127 8128 8129 8130
838,Planar Rift,4957,261,1,170752,170820,0.04,0.01,81.26,45,4,1,8126,4 8126 1 1539 8127 8128 8129 8130
839,Riftworn Pyxis,4958,261,1,189572,189712,184.57,197.94,185.42,65,18457,19794,18542,18457 18542 19794 1276 768 18907136 515 263040
840,Riftworn Pyxis,4959,261,1,191004,191144,184.57,197.94,185.42,65,18457,19794,18542,18457 18542 19794 1276 768 18907136 515 263040
841,Riftworn Pyxis,4960,261,1,192436,192576,184.57,197.94,185.42,65,18457,19794,18542,18457 18542 19794 1276 768 18907136 515 263040
842,Survival Guide,4961,261,2,202184,202316,-0.02,90.0,89.85,50,-2,9000,8985,-2 8985 9000 26 27 8999 8 15
