offset,token
837,main
857,fdo1
883,blon
900,blon
917,ovl1
934,warp
951,main
971,fdo1
1967,fdo1
1997,ab04
2014,fdi1
2034,blon
2051,blon
2068,ovl1
2085,warp
2109,blof
592488,main
592508,fdo1
592525,fdo1F
592776,back
592796,fdi1
592816,main
592923,main
592943,fdo1
592960,fdo1F
593211,back
593231,fdi1
593251,main
594640,main
594660,fdo1
594677,fdo1F
594928,back
594948,fdi1
594968,main
595075,main
595095,fdo1
595112,fdo1F
595363,back
595383,fdi1
595403,main
596792,main
596812,fdo1
596829,fdo1F
597080,back
597100,fdi1
597120,main
597227,main
597247,fdo1
597264,fdo1F
597515,back
597535,fdi1
597555,main
598944,main
598964,fdo1
598981,fdo1F
599232,back
599252,fdi1
599272,main
599379,main
599399,fdo1
599416,fdo1F
599667,back
599687,fdi1
599707,main
601096,main
601116,fdo1
601133,fdo1F
601384,back
601404,fdi1
601424,main
601531,main
601551,fdo1
601568,fdo1F
601819,back
601839,fdi1
601859,main
603248,main
603268,fdo1
603285,fdo1F
603536,back
603556,fdi1
603576,main
603683,main
603703,fdo1
603720,fdo1F
603971,back
603991,fdi1
604011,main
605400,main
605420,fdo1
605437,fdo1F
605688,back
605708,fdi1
605728,main
605835,main
605855,fdo1
605872,fdo1F
606123,back
606143,fdi1
606163,main
607552,main
607572,fdo1
607589,fdo1F
607840,back
607860,fdi1
607880,main
607987,main
608007,fdo1
608024,fdo1F
608275,back
608295,fdi1
608315,main
627784,main
627804,fdo1
627821,fdo1F
628072,back
628092,fdi1
628112,main
628219,main
628239,fdo1
628256,fdo1F
628507,back
628527,fdi1
628547,main
631339,tlk0
631366,tlk1
631385,tlk0
631412,tlk1
631454,tlk0
631489,tlk1
631524,tlk0
631543,tlk1
631562,tlk0
631658,tlk0
631823,thk1
631875,twa0
631909,twa1
631936,twa0
631959,twa1E
631974,qstc
632000,twa0
632221,tlk0
632244,tlk1
632263,tlk0
632298,tlk1
632354,tlk0
632373,tlk1
632398,tlk0
632449,tlk0
632509,tlk0
632528,tlk1E
632543,qstc
632587,tlk0
632715,twa0
632971,tlk0
632994,tlk1
633119,tlk0
633430,tlk1
633554,pos0
633577,qstc
633618,tlk0
633637,ten0
633658,tlk0
633693,ten0
633813,tlk0
633884,qstc
634056,dis0
634095,tlk0
634159,pas0
634176,pas0E
634191,qstc
634532,thk1
634551,thk2
634570,tlk0
634589,tlk1
634612,tlk0
634631,tlk1
634654,iro0
634681,poi0
634743,poi0
634769,syu0
634801,syu0
634830,poi0
634847,poi0f
634862,shk0
634879,shk0
634899,iro0
634916,iro0
634956,pas0
634975,syu0
634994,thk1
635013,thk2E
635028,qstc
635054,syu0
635073,thk1
635125,tlk0
635148,tlk1
635167,tlk0
635190,tlk1
635209,tlk0
635232,tlk1f
635247,thk1
635298,thk1
635354,iro0
635371,iro0
635391,pas0
635408,pas0f
635423,tlk0
635466,tlk0
635514,tlk0
635541,tlk1E
635556,qstc
635926,tlk0
635965,tlk1
636039,tlk0
636058,tlk1S
636071,tlk1f
636086,pos0
636150,qstc
636551,tlk0
636570,tlk1
636600,thk1
636619,thk2
636679,thk1
636698,thk2
636738,tlk0
636757,tlk1
636776,qstc
636835,thk1
636854,thk2
636916,thk1
636935,who1
636952,who18
637004,efon
637042,whi1
637059,whi1'
637097,who0
637114,who0z
637161,whi0
637178,whi0'
637204,who0
637221,who0'
637278,efof
637298,whi1
637315,whi1
637406,tlk0
637455,tlk0
637525,bik0
637544,bik1
637581,iro0
637598,iro0f
637613,pas0
637636,tlk0
637815,jmp0S
637843,jmp0S
637856,jmp0
638624,qstc
638653,qstc
638911,ehn1
638928,ehn1
638951,tlk0
638986,tlk1
639463,iro0
639497,tlk0
639558,thk1
639767,fdo1
639784,fdo1
639819,fdi0
639836,fdi0
640000,fdo1
640017,fdo1
640052,fdi0
640069,fdi0.
640175,twa0
640198,twa1
640216,twa0
640607,tlk0
640849,tlk0
640868,tlk1
640887,tlk0
640906,tlk1
640939,tlk0
640962,tlk1
640981,tlk0
641004,tlk1
645952,Target
645998,Target
646096,Target
646137,Target
646236,Target
646278,Target
646380,Target
646421,Target
