npc_index,name,record_id,record_tag,event_ref_count,event_ref_offset,position_offset,x,y,z,confidence,raw_x,raw_y,raw_z,raw_values
2,Angry Goat,28674,271,1,6008,6024,0.12,0.0,100.49,15,12,0,10049,12 10049 0 10 20 30 40 50
3,Maryoh Comyujah,28675,271,7,6316,6436,102.5,102.52,0.0,30,10250,10252,0,10250 0 10252 3 11 10251 10253 19
4,Cothric,28676,271,1,8132,8172,100.35,0.0,100.36,15,10035,0,10036,10035 10036 0 10 20 30 40 50
5,Chamaja-Tamaja,28677,271,1,8496,8528,0.12,0.0,100.26,15,12,0,10026,12 10026 0 10 20 30 40 50
6,Skeea,28678,271,1,8844,8860,0.13,100.28,100.27,15,13,10028,10027,13 10027 10028 0 10 20 30 40
7,Golden Condor,28679,271,1,9156,9172,0.12,0.0,100.46,15,12,0,10046,12 10046 0 10 20 30 40 50
8,Edigey,28680,271,1,9464,9496,0.29,100.1,100.09,30,29,10010,10009,29 10009 10010 1 10018 10011 5 10012
9,Kedhareshvar,28681,271,1,10056,10072,0.13,100.3,100.29,15,13,10030,10029,13 10029 10030 0 10 20 30 40
10,Alfesar,28682,271,1,10368,10416,0.27,99.93,99.92,30,27,9993,9992,27 9992 9993 20 9994 9995 9996 9997
11,Bald Aurochs,28683,271,1,11116,11132,0.13,100.48,100.47,15,13,10048,10047,13 10047 10048 0 10 20 30 40
12,Iron Muscles,28684,271,1,11432,11448,0.12,0.0,100.45,15,12,0,10045,12 10045 0 10 20 30 40 50
13,Eflatun,28685,271,1,11740,11768,100.39,0.0,100.4,15,10039,0,10040,10039 10040 0 10 20 30 40 50
14,Yabehbeh,28686,271,1,12072,12088,0.14,100.32,100.31,30,14,10032,10031,14 10031 10032 40 5 10033 0 10
24,Nomad Moogle,28696,271,1,86420,86452,102.12,0.01,102.13,15,10212,1,10213,10212 10213 1 0 1073741824 82 268698112 1358987018
25,Nomad Moogle,28697,271,1,86560,86592,102.12,0.01,102.13,15,10212,1,10213,10212 10213 1 0 1073741824 82 268698112 1358987018
26,Nomad Moogle,28698,271,1,86700,86868,102.39,-0.01,-0.03,30,10239,-1,-3,10239 -3 -1 200 0 32 90 60
27,Home Point #1,28699,271,1,12440,12620,1.8,5.12,-10.0,65,180,512,-1000,180 -1000 512 1000 1024 1536 2048 2560
28,Home Point #2,28700,271,1,22924,23104,1.8,5.12,-10.0,65,180,512,-1000,180 -1000 512 1000 1024 1536 2048 2560
29,Home Point #3,28701,271,1,33408,33588,1.8,5.12,-10.0,65,180,512,-1000,180 -1000 512 1000 1024 1536 2048 2560
30,Home Point #4,28702,271,1,43892,44072,1.8,5.12,-10.0,65,180,512,-1000,180 -1000 512 1000 1024 1536 2048 2560
31,Home Point #5,28703,271,1,54376,54556,1.8,5.12,-10.0,65,180,512,-1000,180 -1000 512 1000 1024 1536 2048 2560
41,Ashu Bolkhomo,28714,271,1,64860,64944,68.11,0.32,0.72,35,6811,32,72,6811 72 32 8 10 -1 6787 6788
42,Amaja-Kumaja,28715,271,1,68944,68968,68.2,0.0,68.21,15,6820,0,6821,6820 6821 0 1 100 2 102 3
43,Shupah Mujuuk,28716,271,1,69952,70016,68.39,-0.02,68.4,35,6839,-2,6840,6839 6840 -2 3 4 5 6 200
44,Waylea,28717,271,1,72368,72424,0.1,100.7,100.69,30,10,10070,10069,10 10069 10070 45 10071 10072 10073 10074
45,Irmilant,28718,271,299,85308,85492,0.6,4.89,173.86,45,60,489,17386,60 17386 489 720 4102 10227 10228 10229
